id,type_text,text,scoring_play,score_value,season,longitude,latitude,game_date,three_status
26062101400240,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper. Assisted by Jen Derevjanik.,TRUE,3,2006,-20.75,-7,2006-06-21,three
26062101400251,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper. Assisted by Jen Derevjanik.,TRUE,3,2006,-21.75,-10,2006-06-21,three
26062101400262,JumpShot,Diana Taurasi missed 6 ft Jumper.,FALSE,0,2006,-37.75,-5,2006-06-21,not a three
26062101400268,Three Point Jump Shot,Diana Taurasi made 24 ft Three Point Jumper. Assisted by Kristen Rasmussen.,TRUE,3,2006,-25.75,-18,2006-06-21,three
26062101400276,JumpShot,Diana Taurasi made Jumper. Assisted by Cappie Pondexter.,TRUE,2,2006,-41.75,18,2006-06-21,not a three
26062101400288,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-21,not a three
26062101400289,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-21,not a three
26062101400302,Three Point Jump Shot,Diana Taurasi made 24 ft Three Point Jumper. Assisted by Crystal Smith.,TRUE,3,2006,-18.75,7,2006-06-21,three
26062101400338,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-21,not a three
26062101400339,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,0,2006-06-21,not a three
26062101400349,RunningJumpShot,Diana Taurasi missed 6 ft Running Jumper.,FALSE,0,2006,-42.75,6,2006-06-21,not a three
26062101400418,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-21,not a three
26062101400419,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,0,2006-06-21,not a three
26062101400458,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,0,2006-06-21,not a three
26062101400460,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,0,2006-06-21,not a three
26061800800007,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-21.75,14,2006-06-18,not a three
26061800800034,Three Point Jump Shot,Diana Taurasi missed 21 ft Three Point Jumper.,FALSE,0,2006,-25.75,-14,2006-06-18,not a three
26061800800040,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800041,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800063,RegularJumpShot,Diana Taurasi made 13 ft Two Point Shot.,TRUE,2,2006,-35.75,-12,2006-06-18,not a three
26061800800073,LayupShot,Diana Taurasi missed Layup.,FALSE,0,2006,-41.75,0,2006-06-18,not a three
26061800800091,Three Point Jump Shot,Diana Taurasi made 25 ft Three Point Jumper. Assisted by Kelly Miller.,TRUE,3,2006,-20.75,-14,2006-06-18,three
26061800800094,JumpShot,Diana Taurasi missed 11 ft Jumper.,FALSE,0,2006,-33.75,-8,2006-06-18,not a three
26061800800146,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800147,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800162,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800163,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-18,not a three
26061800800165,Three Point Jump Shot,Diana Taurasi missed 26 ft Three Point Jumper.,FALSE,0,2006,-15.75,-4,2006-06-18,not a three
26061800800171,Three Point Jump Shot,Diana Taurasi missed Three Point Jumper.,FALSE,0,2006,-16.75,0,2006-06-18,not a three
26061800800200,Three Point Jump Shot,Diana Taurasi made 26 ft Three Point Jumper.,TRUE,3,2006,-17.75,-10,2006-06-18,three
26061800800211,RegularJumpShot,Diana Taurasi made 15 ft Two Point Shot. Assisted by Crystal Smith.,TRUE,2,2006,-37.75,-14,2006-06-18,not a three
26061800800222,JumpShot,Diana Taurasi missed 4 ft Jumper.,FALSE,0,2006,-37.75,-2,2006-06-18,not a three
26061800800240,JumpShot,Diana Taurasi missed 7 ft Jumper.,FALSE,0,2006,-35.75,-4,2006-06-18,not a three
26061800800248,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-30.75,-11,2006-06-18,not a three
26061800800294,JumpShot,Diana Taurasi missed 13 ft Jumper.,FALSE,0,2006,-35.75,-12,2006-06-18,not a three
26061800800310,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-23.75,14,2006-06-18,not a three
26061800800367,DrivingLayupShot,Diana Taurasi made Driving Layup. Assisted by Jen Derevjanik.,TRUE,2,2006,-41.75,0,2006-06-18,not a three
26061800800374,RunningJumpShot,Diana Taurasi missed 5 ft Running Jumper.,FALSE,0,2006,-36.75,-2,2006-06-18,not a three
26061800800390,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-20.75,9,2006-06-18,not a three
26061601100013,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-25.75,-7,2006-06-16,not a three
26061601100026,JumpShot,Diana Taurasi made 16 ft Jumper. Assisted by Cappie Pondexter.,TRUE,2,2006,-25.75,-1,2006-06-16,not a three
26061601100114,Three Point Jump Shot,Diana Taurasi made 26 ft Three Point Jumper. Assisted by Jen Derevjanik.,TRUE,3,2006,-25.75,21,2006-06-16,three
26061601100122,JumpShot,Diana Taurasi made 14 ft Jumper.,TRUE,2,2006,-38.75,14,2006-06-16,not a three
26061601100124,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-27.75,-9,2006-06-16,not a three
26061601100131,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-06-16,not a three
26061601100166,JumpShot,Diana Taurasi made 10 ft Jumper.,TRUE,2,2006,-32.75,5,2006-06-16,not a three
26061601100205,RegularJumpShot,Diana Taurasi missed 14 ft Two Point Shot.,FALSE,0,2006,-37.75,-13,2006-06-16,not a three
26061601100247,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-24.75,-13,2006-06-16,three
26061601100263,JumpShot,Diana Taurasi made 18 ft Jumper.,TRUE,2,2006,-27.75,12,2006-06-16,not a three
26061601100272,Three Point Jump Shot,Diana Taurasi made 25 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-18.75,9,2006-06-16,three
26061601100274,Free Throw 1 of 1,Diana Taurasi made Free Throw 1 of 1.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100285,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-39.75,17,2006-06-16,not a three
26061601100345,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Crystal Smith.,TRUE,3,2006,-32.75,-21,2006-06-16,three
26061601100382,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100383,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100396,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,-0,2006-06-16,not a three
26061601100399,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100415,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper.,TRUE,3,2006,-31.75,21,2006-06-16,three
26061601100417,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-23.75,13,2006-06-16,not a three
26061601100436,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100437,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100465,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100466,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100474,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061601100475,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-16,not a three
26061300600017,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper.,TRUE,3,2006,-21.75,-9,2006-06-13,three
26061300600027,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-18.75,-1,2006-06-13,not a three
26061300600036,JumpShot,Diana Taurasi made 16 ft Jumper.,TRUE,2,2006,-25.75,-2,2006-06-13,not a three
26061300600039,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-18.75,-1,2006-06-13,not a three
26061300600048,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-19.75,-2,2006-06-13,three
26061300600063,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-20.75,-12,2006-06-13,not a three
26061300600090,JumpShot,Diana Taurasi made Jumper. Assisted by Crystal Smith.,TRUE,2,2006,-27.75,0,2006-06-13,not a three
26061300600094,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-19.75,6,2006-06-13,three
26061300600127,RegularJumpShot,Diana Taurasi made 14 ft Two Point Shot. Assisted by Belinda Snell.,TRUE,2,2006,-27.75,-3,2006-06-13,not a three
26061300600130,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-30.75,13,2006-06-13,not a three
26061300600158,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,0,2006-06-13,not a three
26061300600161,Free Throw 1 of 1,Diana Taurasi made Free Throw 1 of 1.,TRUE,1,2006,-28,0,2006-06-13,not a three
26061300600179,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-26.75,-4,2006-06-13,not a three
26061300600198,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,0,2006-06-13,not a three
26061300600239,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-22.75,-12,2006-06-13,not a three
26061300600247,Three Point Jump Shot,Diana Taurasi's 24 ft Three Point Jumper blocked by Tamara Moore.,FALSE,0,2006,-22.75,-14,2006-06-13,not a three
26061300600262,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-31.75,-13,2006-06-13,not a three
26061300600343,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper.,TRUE,3,2006,-40.75,-23,2006-06-13,three
26061300600347,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper.,TRUE,3,2006,-19.75,5,2006-06-13,three
26061300600351,JumpShot,Diana Taurasi missed 12 ft Jumper.,FALSE,0,2006,-33.75,-9,2006-06-13,not a three
26061300600370,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Crystal Smith.,TRUE,3,2006,-19.75,8,2006-06-13,three
26061300600385,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper.,TRUE,3,2006,-19.75,-4,2006-06-13,three
26060901100002,JumpShot,Diana Taurasi made 16 ft Jumper. Assisted by Cappie Pondexter.,TRUE,2,2006,-39.75,16,2006-06-09,not a three
26060901100006,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-27.75,-18,2006-06-09,not a three
26060901100018,LayupShot,Diana Taurasi missed Layup.,FALSE,0,2006,-41.75,-0,2006-06-09,not a three
26060901100036,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-25.75,-15,2006-06-09,not a three
26060901100048,JumpShot,Diana Taurasi made 11 ft Jumper.,TRUE,2,2006,-35.75,9,2006-06-09,not a three
26060901100078,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-09,not a three
26060901100082,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-09,not a three
26060901100085,JumpShot,Diana Taurasi missed 14 ft Jumper.,FALSE,0,2006,-30.75,9,2006-06-09,not a three
26060901100150,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-24.75,15,2006-06-09,not a three
26060901100175,LayupShot,Diana Taurasi's Layup blocked by Kara Braxton.,FALSE,0,2006,-41.75,-0,2006-06-09,not a three
26060901100183,JumpShot,Diana Taurasi missed 18 ft Jumper.,FALSE,0,2006,-23.75,1,2006-06-09,not a three
26060901100254,JumpShot,Diana Taurasi made 14 ft Jumper.,TRUE,2,2006,-36.75,13,2006-06-09,not a three
26060901100257,Three Point Jump Shot,Diana Taurasi missed 21 ft Three Point Jumper.,FALSE,0,2006,-34.75,20,2006-06-09,not a three
26060901100276,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-34.75,15,2006-06-09,not a three
26060901100281,RegularJumpShot,Diana Taurasi missed 14 ft Two Point Shot.,FALSE,0,2006,-27.75,1,2006-06-09,not a three
26060901100321,LayupShot,Diana Taurasi missed Layup.,FALSE,0,2006,-41.75,-0,2006-06-09,not a three
26060901100330,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Jennifer Lacy.,TRUE,3,2006,-25.75,-16,2006-06-09,three
26060901100335,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper.,TRUE,3,2006,-32.75,19,2006-06-09,three
26060901100341,Three Point Jump Shot,Diana Taurasi made Three Point Jumper.,TRUE,3,2006,-17.75,-0,2006-06-09,three
26060901100350,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-23.75,16,2006-06-09,not a three
26060901100403,JumpShot,Diana Taurasi made 14 ft Jumper.,TRUE,2,2006,-34.75,-12,2006-06-09,not a three
26060901100421,RunningJumpShot,Diana Taurasi missed 9 ft Running Jumper.,FALSE,0,2006,-34.75,5,2006-06-09,not a three
26060901100429,RegularJumpShot,Diana Taurasi made 8 ft Two Point Shot.,TRUE,2,2006,-38.75,-7,2006-06-09,not a three
26060901100432,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,-0,2006-06-09,not a three
26060901100434,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-09,not a three
26060601100026,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-20.75,7,2006-06-06,not a three
26060601100037,RegularJumpShot,Diana Taurasi made Two Point Shot.,TRUE,2,2006,-41.75,-0,2006-06-06,not a three
26060601100041,Three Point Jump Shot,Diana Taurasi missed 21 ft Three Point Jumper.,FALSE,0,2006,-34.75,-20,2006-06-06,not a three
26060601100056,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,-0,2006-06-06,not a three
26060601100058,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100138,LayupShot,Diana Taurasi made Layup. Assisted by Kamila Vodichkova.,TRUE,2,2006,-41.75,-0,2006-06-06,not a three
26060601100146,JumpShot,Diana Taurasi missed 7 ft Jumper.,FALSE,0,2006,-35.75,3,2006-06-06,not a three
26060601100148,LayupShot,Diana Taurasi made Layup.,TRUE,2,2006,-41.75,-0,2006-06-06,not a three
26060601100150,Free Throw 1 of 1,Diana Taurasi made Free Throw 1 of 1.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100153,JumpShot,Diana Taurasi made 20 ft Jumper.,TRUE,2,2006,-23.75,-9,2006-06-06,not a three
26060601100167,JumpShot,Diana Taurasi missed 11 ft Jumper.,FALSE,0,2006,-34.75,9,2006-06-06,not a three
26060601100173,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100175,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100198,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-36.75,22,2006-06-06,three
26060601100225,LayupShot,Diana Taurasi made Layup. Assisted by Kamila Vodichkova.,TRUE,2,2006,-41.75,-0,2006-06-06,not a three
26060601100273,JumpShot,Diana Taurasi made 15 ft Jumper.,TRUE,2,2006,-30.75,-10,2006-06-06,not a three
26060601100307,JumpShot,Diana Taurasi made 14 ft Jumper.,TRUE,2,2006,-30.75,8,2006-06-06,not a three
26060601100309,JumpShot,Diana Taurasi made 17 ft Jumper. Assisted by Crystal Smith.,TRUE,2,2006,-36.75,16,2006-06-06,not a three
26060601100313,Free Throw 1 of 1,Diana Taurasi missed Free Throw 1 of 1.,FALSE,0,2006,-28,-0,2006-06-06,not a three
26060601100318,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100319,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100369,Three Point Jump Shot,Diana Taurasi missed Three Point Jumper.,FALSE,0,2006,-19.75,-0,2006-06-06,not a three
26060601100403,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100407,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-06-06,not a three
26060601100413,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-17.75,2,2006-06-06,not a three
26060201400003,JumpShot,Diana Taurasi missed 11 ft Jumper.,FALSE,0,2006,-32.75,-7,2006-06-02,not a three
26060201400012,JumpShot,Diana Taurasi missed 4 ft Jumper.,FALSE,0,2006,-38.75,-3,2006-06-02,not a three
26060201400034,JumpShot,Diana Taurasi missed 10 ft Jumper.,FALSE,0,2006,-44.75,-10,2006-06-02,not a three
26060201400084,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-25.75,1,2006-06-02,not a three
26060201400088,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-24.75,-14,2006-06-02,not a three
26060201400115,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,0,2006-06-02,not a three
26060201400117,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-18.75,-3,2006-06-02,not a three
26060201400225,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,0,2006-06-02,not a three
26060201400230,JumpShot,Diana Taurasi made 13 ft Jumper. Assisted by Cappie Pondexter.,TRUE,2,2006,-44.75,13,2006-06-02,not a three
26060201400250,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,0,2006-06-02,not a three
26060201400253,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-02,not a three
26060201400279,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Jennifer Lacy.,TRUE,3,2006,-24.75,-15,2006-06-02,three
26060201400296,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-19.75,6,2006-06-02,not a three
26060201400365,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-02,not a three
26060201400368,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,0,2006-06-02,not a three
26060201400423,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,0,2006-06-02,not a three
26060201400428,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,0,2006-06-02,not a three
26060201400449,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-26.75,17,2006-06-02,three
26060201400459,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-19.75,6,2006-06-02,not a three
26060201400472,Free Throw 1 of 2,Diana Taurasi missed Free Throw 1 of 2.,FALSE,0,2006,-28,0,2006-06-02,not a three
26060201400474,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,0,2006-06-02,not a three
26053101100010,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-20.75,7,2006-05-31,not a three
26053101100023,JumpShot,Diana Taurasi missed Jumper.,FALSE,0,2006,-41.75,19,2006-05-31,not a three
26053101100067,JumpShot,Diana Taurasi made 16 ft Jumper.,TRUE,2,2006,-25.75,1,2006-05-31,not a three
26053101100079,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-32.75,-20,2006-05-31,not a three
26053101100104,RegularJumpShot,Diana Taurasi made 9 ft Two Point Shot.,TRUE,2,2006,-32.75,3,2006-05-31,not a three
26053101100160,LayupShot,Diana Taurasi missed Layup.,FALSE,0,2006,-41.75,-0,2006-05-31,not a three
26053101100176,JumpShot,Diana Taurasi made 9 ft Jumper.,TRUE,2,2006,-38.75,9,2006-05-31,not a three
26053101100179,Free Throw 1 of 1,Diana Taurasi made Free Throw 1 of 1.,TRUE,1,2006,-28,-0,2006-05-31,not a three
26053101100207,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-29.75,11,2006-05-31,not a three
26053101100214,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-05-31,not a three
26053101100215,Free Throw 2 of 2,Diana Taurasi missed Free Throw 2 of 2.,FALSE,0,2006,-28,-0,2006-05-31,not a three
26053101100217,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper.,TRUE,3,2006,-28.75,19,2006-05-31,three
26053101100241,JumpShot,Diana Taurasi made 15 ft Jumper.,TRUE,2,2006,-26.75,-2,2006-05-31,not a three
26053101100244,LayupShot,Diana Taurasi made Layup.,TRUE,2,2006,-41.75,-0,2006-05-31,not a three
26053101100257,JumpShot,Diana Taurasi missed 16 ft Jumper.,FALSE,0,2006,-25.75,3,2006-05-31,not a three
26053101100267,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-05-31,not a three
26053101100280,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-05-31,not a three
26053101100288,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-05-31,not a three
26053101100290,Three Point Jump Shot,Diana Taurasi missed 23 ft Three Point Jumper.,FALSE,0,2006,-29.75,20,2006-05-31,not a three
26053101100292,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper.,TRUE,3,2006,-22.75,-11,2006-05-31,three
26053101100329,JumpShot,Diana Taurasi made 17 ft Jumper.,TRUE,2,2006,-25.75,7,2006-05-31,not a three
26053101100341,JumpShot,Diana Taurasi missed 12 ft Jumper.,FALSE,0,2006,-30.75,-4,2006-05-31,not a three
26053101100372,Three Point Jump Shot,Diana Taurasi missed 24 ft Three Point Jumper.,FALSE,0,2006,-26.75,-19,2006-05-31,not a three
26053101100387,LayupShot,Diana Taurasi missed Layup.,FALSE,0,2006,-41.75,-0,2006-05-31,not a three
26053101100393,LayupShot,Diana Taurasi made Layup. Assisted by Kamila Vodichkova.,TRUE,2,2006,-41.75,-0,2006-05-31,not a three
26052501100005,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-30.75,19,2006-05-25,not a three
26052501100026,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-05-25,not a three
26052501100027,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-05-25,not a three
26052501100047,Three Point Jump Shot,Diana Taurasi made 23 ft Three Point Jumper. Assisted by Cappie Pondexter.,TRUE,3,2006,-18.75,3,2006-05-25,three
26052501100050,JumpShot,Diana Taurasi missed 17 ft Jumper.,FALSE,0,2006,-25.75,7,2006-05-25,not a three
26052501100089,RegularJumpShot,Diana Taurasi missed Two Point Shot.,FALSE,0,2006,-41.75,-0,2006-05-25,not a three
26052501100093,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-25.75,15,2006-05-25,not a three
26052501100137,JumpShot,Diana Taurasi made 16 ft Jumper.,TRUE,2,2006,-35.75,-15,2006-05-25,not a three
26052501100149,Three Point Jump Shot,Diana Taurasi missed 22 ft Three Point Jumper.,FALSE,0,2006,-32.75,-20,2006-05-25,not a three
26052501100162,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-05-25,not a three
26052501100172,Three Point Jump Shot,Diana Taurasi made 22 ft Three Point Jumper. Assisted by Tamicha Jackson.,TRUE,3,2006,-29.75,18,2006-05-25,three
26052501100184,JumpShot,Diana Taurasi made 16 ft Jumper.,TRUE,2,2006,-31.75,-12,2006-05-25,not a three
26052501100217,JumpShot,Diana Taurasi missed 10 ft Jumper.,FALSE,0,2006,-36.75,9,2006-05-25,not a three
26052501100222,Three Pointer,Diana Taurasi made 29 ft Three Pointer.,TRUE,3,2006,-19.75,19,2006-05-25,three
26052501100234,Three Point Jump Shot,Diana Taurasi missed 25 ft Three Point Jumper.,FALSE,0,2006,-21.75,-15,2006-05-25,not a three
26052501100242,Free Throw 1 of 2,Diana Taurasi made Free Throw 1 of 2.,TRUE,1,2006,-28,-0,2006-05-25,not a three
26052501100243,Free Throw 2 of 2,Diana Taurasi made Free Throw 2 of 2.,TRUE,1,2006,-28,-0,2006-05-25,not a three
26052501100272,JumpShot,Diana Taurasi missed 19 ft Jumper.,FALSE,0,2006,-26.75,11,2006-05-25,not a three
26052501100277,RegularJumpShot,Diana Taurasi missed Two Point Shot.,FALSE,0,2006,-41.75,-0,2006-05-25,not a three
26052501100295,RegularJumpShot,Diana Taurasi made 14 ft Two Point Shot.,TRUE,2,2006,-38.75,-14,2006-05-25,not a three
26052501100311,RegularJumpShot,Diana Taurasi missed 13 ft Two Point Shot.,FALSE,0,2006,-28.75,2,2006-05-25,not a three
26052501100351,DrivingLayupShot,Diana Taurasi made Driving Layup.,TRUE,2,2006,-41.75,-0,2006-05-25,not a three
26052501100360,JumpShot,Diana Taurasi made 19 ft Jumper.,TRUE,2,2006,-28.75,-14,2006-05-25,not a three
26052501100384,Three Point Jump Shot,Diana Taurasi made 21 ft Three Point Jumper. Assisted by Tamicha Jackson.,TRUE,3,2006,-28.75,-17,2006-05-25,three
